arm,cohort,row,kind,label,found_iteration,found_error_type,n_seeds,n_misclassified,success_rate,mean_prob,sd_prob,logged_probe_score,pipeline_iter2_prob,pipeline_iter2_wrong
deepseekv4pro,in_v2_train,515,generated,positive,1,false_positive,10,0,0.0,1.0,0.0,0.59765625,1.0,0
deepseekv4pro,in_v2_train,516,generated,positive,1,false_positive,10,0,0.0,1.0,0.0,0.9921875,1.0,0
deepseekv4pro,in_v2_train,517,generated,negative,1,false_negative,10,0,0.0,8.211135864257812e-05,6.236976156024756e-05,0.09423828125,6.628036499023438e-05,0
deepseekv4pro,in_v2_train,518,generated,negative,1,false_negative,10,0,0.0,0.0001556873321533203,3.8732727020509456e-05,0.25,0.00014019012451171875,0
deepseekv4pro,in_v2_train,519,generated,negative,1,false_negative,10,0,0.0,0.00247955322265625,0.0007427511528783281,0.4140625,0.001983642578125,0
deepseekv4pro,in_v2_train,520,generated,negative,1,false_negative,10,0,0.0,0.00020349621772766113,0.00023479744044152526,3.7670135498046875e-05,5.4836273193359375e-05,0
deepseekv4pro,in_v2_train,521,generated,negative,1,false_negative,10,0,0.0,6.638765335083008e-05,3.640804495398664e-05,0.12353515625,8.487701416015625e-05,0
deepseekv4pro,in_v2_train,522,generated,negative,1,false_negative,10,0,0.0,0.0009563446044921875,0.0002520335067788371,0.0091552734375,0.0006866455078125,0
deepseekv4pro,in_v2_train,523,generated,negative,1,false_negative,10,0,0.0,4.887580871582031e-06,1.7438391208241122e-06,0.3203125,4.798173904418945e-06,0
deepseekv4pro,in_v2_train,524,generated,negative,1,false_negative,10,0,0.0,0.00048556327819824217,0.0002236702382456457,0.0128173828125,0.000148773193359375,0
deepseekv4pro,in_v2_train,525,generated,negative,1,false_negative,10,0,0.0,0.0003814697265625,0.0001738956246841226,0.0247802734375,0.000606536865234375,0
deepseekv4pro,in_v2_train,526,generated,negative,1,false_negative,10,0,0.0,2.244114875793457e-05,1.2220785409233744e-05,0.000667572021484375,2.014636993408203e-05,0
deepseekv4pro,in_v2_train,527,generated,negative,1,false_negative,10,0,0.0,0.00079193115234375,0.00018645854529043756,0.314453125,0.00102996826171875,0
deepseekv4pro,in_v2_train,528,generated,negative,1,false_negative,10,0,0.0,0.034912109375,0.022018140645660395,0.0021820068359375,0.0267333984375,0
deepseekv4pro,in_v2_train,529,generated,negative,1,false_negative,10,0,0.0,0.00382232666015625,0.0006747019441580044,0.0361328125,0.00433349609375,0
deepseekv4pro,in_v2_train,530,generated,negative,1,false_negative,10,0,0.0,5.5640935897827145e-06,6.637366682807045e-07,0.0223388671875,3.9637088775634766e-06,0
deepseekv4pro,in_v2_train,531,generated,negative,1,false_negative,10,3,0.3,0.41611328125,0.28769346352983205,0.494140625,0.298828125,0
deepseekv4pro,in_v2_train,532,generated,negative,1,false_negative,10,0,0.0,0.00028133392333984375,0.0001158120003368055,0.341796875,0.0002307891845703125,0
deepseekv4pro,in_v2_train,533,generated,negative,1,false_negative,10,0,0.0,0.000528717041015625,0.00023064604524744768,0.002716064453125,0.00012302398681640625,0
deepseekv4pro,in_v2_train,534,generated,negative,1,false_negative,10,0,0.0,1.6224384307861327e-05,1.1967645276650046e-05,0.10498046875,1.2993812561035156e-05,0
deepseekv4pro,in_v2_train,535,generated,negative,1,false_negative,10,0,0.0,8.852481842041016e-05,7.251819409849837e-05,0.0003147125244140625,2.4318695068359375e-05,0
deepseekv4pro,in_v2_train,536,generated,negative,1,false_negative,10,0,0.0,9.799003601074219e-06,4.510605532737862e-06,0.369140625,1.0788440704345703e-05,0
deepseekv4pro,in_v2_train,537,generated,negative,1,false_negative,10,0,0.0,0.00032930374145507814,0.0001556604047930297,0.0091552734375,0.0003147125244140625,0
deepseekv4pro,in_v2_train,538,generated,negative,1,false_negative,10,0,0.0,3.6215782165527345e-05,1.529711142936477e-05,0.04736328125,3.123283386230469e-05,0
deepseekv4pro,in_v2_train,539,generated,negative,1,false_negative,10,0,0.0,0.003253173828125,0.0006901142431519162,0.4140625,0.0029754638671875,0
deepseekv4pro,in_v2_train,540,generated,negative,1,false_negative,10,0,0.0,0.00013360977172851562,8.925925167464489e-05,0.0078125,0.00014019012451171875,0
deepseekv4pro,in_v2_train,541,generated,negative,1,false_negative,10,0,0.0,0.00053253173828125,0.00029462867282044336,0.0263671875,0.000667572021484375,0
deepseekv4pro,in_v2_train,542,generated,negative,1,false_negative,10,0,0.0,0.0009765625,0.0003543906456124722,0.49609375,0.0003452301025390625,0
deepseekv4pro,in_v2_train,543,generated,negative,1,false_negative,10,0,0.0,0.00041980743408203124,0.00015606222877992407,0.03369140625,0.00021648406982421875,0
deepseekv4pro,in_v2_train,544,generated,negative,1,false_negative,10,0,0.0,7.449090480804443e-06,3.1088554798599273e-06,0.228515625,3.725290298461914e-06,0
deepseekv4pro,in_v2_train,545,generated,negative,1,false_negative,10,0,0.0,3.2794475555419925e-05,1.7884545578220666e-05,1.2993812561035156e-05,1.2218952178955078e-05,0
deepseekv4pro,in_v2_train,546,generated,negative,1,false_negative,10,0,0.0,0.0001392364501953125,5.50865598169406e-05,0.007568359375,0.00019073486328125,0
deepseekv4pro,in_v2_train,547,generated,negative,1,false_negative,10,0,0.0,0.0008675575256347657,0.0003969062835849972,0.1396484375,0.00113677978515625,0
deepseekv4pro,in_v2_train,548,generated,negative,1,false_negative,10,0,0.0,0.0004471421241760254,0.000236762430321002,0.04736328125,0.000881195068359375,0
deepseekv4pro,in_v2_train,549,generated,negative,1,false_negative,10,0,0.0,3.468692302703858e-05,2.4284845428094444e-05,0.002044677734375,3.314018249511719e-05,0
deepseekv4pro,in_v2_train,550,generated,negative,1,false_negative,10,0,0.0,0.00260467529296875,0.0012740515253754933,0.078125,0.002716064453125,0
deepseekv4pro,in_v2_train,551,generated,negative,1,false_negative,10,0,0.0,5.40614128112793e-06,1.924370211015808e-06,0.37109375,3.9637088775634766e-06,0
deepseekv4pro,in_v2_train,552,generated,negative,1,false_negative,10,0,0.0,2.8431415557861328e-05,1.0262351329126938e-05,5.781650543212891e-06,2.9325485229492188e-05,0
deepseekv4pro,in_v2_train,553,generated,negative,1,false_negative,10,0,0.0,9.319186210632324e-06,2.9414034985766754e-06,0.00016880035400390625,1.0132789611816406e-05,0
deepseekv4pro,in_v2_train,554,generated,negative,1,false_negative,10,0,0.0,0.0008929014205932617,0.0005840179496771028,9.5367431640625e-06,0.001068115234375,0
deepseekv4pro,in_v2_train,555,generated,negative,1,false_negative,10,0,0.0,1.0514259338378907e-05,2.733190539828909e-06,0.0028076171875,7.420778274536133e-06,0
deepseekv4pro,in_v2_train,556,generated,negative,1,false_negative,10,5,0.5,0.59375,0.20627852220187198,0.002716064453125,0.486328125,0
deepseekv4pro,in_v2_train,557,generated,negative,1,false_negative,10,0,0.0,5.8084726333618164e-05,9.962303459851138e-05,0.000827789306640625,2.9325485229492188e-05,0
deepseekv4pro,in_v2_train,558,generated,negative,1,false_negative,10,0,0.0,5.5104494094848635e-06,1.9999137302000583e-06,2.1457672119140625e-05,3.293156623840332e-06,0
deepseekv4pro,in_v2_train,559,generated,negative,1,false_negative,10,0,0.0,0.00028053522109985354,0.0003884350552622313,4.00543212890625e-05,5.4836273193359375e-05,0
deepseekv4pro,in_v2_train,560,generated,negative,1,false_negative,10,0,0.0,6.318092346191406e-07,1.1506531344946759e-07,0.0038299560546875,5.364418029785156e-07,0
deepseekv4pro,in_v2_train,561,generated,negative,1,false_negative,10,0,0.0,0.001576995849609375,0.0005563363931852131,0.002716064453125,0.00186920166015625,0
deepseekv4pro,in_v2_train,562,generated,negative,1,false_negative,10,0,0.0,0.0006101608276367187,0.0001674330315248295,0.314453125,0.00093841552734375,0
deepseekv4pro,in_v2_train,563,generated,negative,1,false_negative,10,0,0.0,0.0040863037109375,0.005590045971114937,8.487701416015625e-05,0.005218505859375,0
deepseekv4pro,in_v2_train,564,generated,negative,1,false_negative,10,0,0.0,5.842745304107666e-06,1.8502585170589235e-06,0.00225830078125,4.798173904418945e-06,0
deepseekv4pro,in_v2_train,565,generated,negative,1,false_negative,10,0,0.0,7.2106719017028805e-06,4.788623388593767e-06,0.00010251998901367188,5.781650543212891e-06,0
deepseekv4pro,in_v2_train,566,generated,negative,1,false_negative,10,0,0.0,3.049522638320923e-06,8.514988354302693e-07,0.47265625,2.726912498474121e-06,0
deepseekv4pro,in_v2_train,567,generated,negative,1,false_negative,10,0,0.0,5.5277347564697264e-05,3.134748748490111e-05,0.048095703125,7.486343383789062e-05,0
deepseekv4pro,in_v2_train,568,generated,negative,1,false_negative,10,0,0.0,0.0005535125732421875,0.000369343122720829,0.00830078125,0.000518798828125,0
deepseekv4pro,in_v2_train,569,generated,negative,1,false_negative,10,0,0.0,0.0002597689628601074,0.00018060025470224709,0.0673828125,0.000431060791015625,0
deepseekv4pro,in_v2_train,570,generated,negative,1,false_negative,10,0,0.0,2.6559829711914064e-05,1.6255993272113396e-05,6.973743438720703e-06,2.014636993408203e-05,0
deepseekv4pro,in_v2_train,571,generated,negative,1,false_negative,10,0,0.0,0.0007741928100585937,0.0002520210767600451,0.02099609375,0.0005035400390625,0
deepseekv4pro,in_v2_train,572,generated,negative,1,false_negative,10,0,0.0,0.0010906219482421874,0.0007358784043212092,0.0013275146484375,0.0006866455078125,0
deepseekv4pro,in_v2_train,573,generated,negative,1,false_negative,10,0,0.0,0.001253509521484375,0.0003257204476900417,0.00592041015625,0.000881195068359375,0
deepseekv4pro,in_v2_train,574,generated,negative,1,false_negative,10,0,0.0,0.0001495838165283203,6.0890962060077594e-05,0.00225830078125,6.198883056640625e-05,0
deepseekv4pro,in_v2_train,575,generated,negative,1,false_negative,10,0,0.0,0.00011155605316162109,6.8926060285905e-05,0.0047607421875,0.000148773193359375,0
deepseekv4pro,in_v2_train,576,generated,negative,1,false_negative,10,0,0.0,0.0004088819026947021,0.0003110812244940317,0.00262451171875,0.000392913818359375,0
deepseekv4pro,in_v2_train,577,generated,negative,1,false_negative,10,0,0.0,6.322562694549561e-06,2.146411567392867e-06,0.000335693359375,7.867813110351562e-06,0
deepseekv4pro,in_v2_train,578,generated,negative,1,false_negative,10,0,0.0,0.00011179447174072265,6.646767627523195e-05,0.32421875,5.4836273193359375e-05,0
deepseekv4pro,in_v2_train,579,generated,negative,1,false_negative,10,0,0.0,0.00445709228515625,0.0007842235798347219,0.06640625,0.004058837890625,0
deepseekv4pro,in_v2_train,580,generated,negative,1,false_negative,10,0,0.0,2.2828578948974608e-06,8.831457851186485e-07,0.248046875,1.6540288925170898e-06,0
deepseekv4pro,in_v2_train,581,generated,negative,1,false_negative,10,0,0.0,7.081031799316406e-05,2.9492034514348283e-05,0.015869140625,3.314018249511719e-05,0
deepseekv4pro,in_v2_train,582,generated,negative,1,false_negative,10,0,0.0,0.0031909942626953125,0.0021508227474022258,0.0017547607421875,0.003936767578125,0
deepseekv4pro,in_v2_train,583,generated,negative,1,false_negative,10,0,0.0,0.0009496688842773437,0.0003993733290764423,0.08642578125,0.000827789306640625,0
deepseekv4pro,in_v2_train,584,generated,negative,1,false_negative,10,0,0.0,0.048529052734375,0.03662754086858399,0.0028839111328125,0.251953125,0
deepseekv4pro,in_v2_train,585,generated,negative,1,false_negative,10,0,0.0,0.0004090785980224609,0.00023058246803102361,0.0361328125,0.000457763671875,0
deepseekv4pro,in_v2_train,586,generated,negative,1,false_negative,10,0,0.0,5.3584575653076175e-06,3.30484330021063e-06,0.1943359375,6.5267086029052734e-06,0
deepseekv4pro,in_v2_train,587,generated,negative,1,false_negative,10,0,0.0,1.6644597053527832e-05,7.983033551636312e-06,0.06103515625,5.424022674560547e-06,0
deepseekv4pro,in_v2_train,588,generated,negative,1,false_negative,10,0,0.0,0.0008508205413818359,0.0005004443294758963,0.0216064453125,0.000911712646484375,0
deepseekv4pro,in_v2_train,589,generated,negative,1,false_negative,10,0,0.0,6.754696369171143e-06,2.4121073611337538e-06,0.0361328125,7.867813110351562e-06,0
deepseekv4pro,in_v2_train,590,generated,negative,1,false_negative,10,0,0.0,5.719065666198731e-06,2.2083545467582105e-06,6.5267086029052734e-06,6.973743438720703e-06,0
deepseekv4pro,in_v2_train,591,generated,negative,1,false_negative,10,0,0.0,0.002655792236328125,0.0006323091340689783,0.033203125,0.0017547607421875,0
deepseekv4pro,in_v2_train,592,generated,negative,1,false_negative,10,0,0.0,2.5904178619384767e-05,9.301558975368055e-06,0.15234375,1.6689300537109375e-05,0
deepseekv4pro,in_v2_train,593,generated,negative,1,false_negative,10,0,0.0,0.0034332275390625,0.0006621915978134937,0.2001953125,0.0028839111328125,0
deepseekv4pro,in_v2_train,594,generated,negative,1,false_negative,10,0,0.0,3.399848937988281e-05,1.377608784003674e-05,0.00628662109375,2.276897430419922e-05,0
deepseekv4pro,in_v2_train,595,generated,negative,1,false_negative,10,0,0.0,6.563663482666016e-05,3.48363277148901e-05,1.4722347259521484e-05,7.009506225585938e-05,0
deepseekv4pro,in_v2_train,596,generated,negative,1,false_negative,10,9,0.9,0.7220703125,0.1420526071924692,0.2197265625,0.4765625,0
deepseekv4pro,in_v2_train,597,generated,negative,1,false_negative,10,0,0.0,0.002359771728515625,0.0004837574947175951,0.24609375,0.0028076171875,0
deepseekv4pro,in_v2_train,598,generated,negative,1,false_negative,10,0,0.0,0.0021800994873046875,0.0008881816258442759,0.2041015625,0.003173828125,0
deepseekv4pro,in_v2_train,599,generated,negative,1,false_negative,10,0,0.0,0.000923919677734375,0.00045883988215173605,0.21484375,0.0010986328125,0
deepseekv4pro,in_v2_train,600,generated,negative,1,false_negative,10,0,0.0,6.808340549468994e-06,3.875412651849655e-06,0.000278472900390625,5.424022674560547e-06,0
deepseekv4pro,in_v2_train,601,generated,negative,1,false_negative,10,0,0.0,0.0009547710418701172,0.0006403257688591615,0.1787109375,0.000804901123046875,0
deepseekv4pro,in_v2_train,602,generated,negative,1,false_negative,10,0,0.0,2.3722648620605467e-06,1.0214223979457795e-06,0.02197265625,1.6540288925170898e-06,0
deepseekv4pro,in_v2_train,603,generated,negative,1,false_negative,10,0,0.0,8.516013622283935e-07,3.6009940587835095e-07,0.0179443359375,5.699694156646729e-07,0
deepseekv4pro,in_v2_train,604,generated,negative,1,false_negative,10,0,0.0,0.05224456787109375,0.0659738266503876,0.2216796875,0.0145263671875,0
deepseekv4pro,in_v2_train,605,generated,negative,1,false_negative,10,0,0.0,0.01778411865234375,0.02487660019607842,0.02978515625,0.00830078125,0
deepseekv4pro,in_v2_train,606,generated,negative,1,false_negative,10,0,0.0,0.000545501708984375,0.0003296005380724337,0.019775390625,0.0004444122314453125,0
deepseekv4pro,in_v2_train,607,generated,negative,1,false_negative,10,0,0.0,0.0005728721618652344,0.0001931953933370444,0.000431060791015625,0.000881195068359375,0
deepseekv4pro,in_v2_train,608,generated,negative,1,false_negative,10,0,0.0,3.6247074604034424e-06,2.4766261122184388e-06,0.0203857421875,3.5017728805541992e-06,0
deepseekv4pro,in_v2_train,609,generated,negative,1,false_negative,10,0,0.0,3.188103437423706e-06,1.3849195560879246e-06,0.00016880035400390625,2.726912498474121e-06,0
deepseekv4pro,in_v2_train,610,generated,negative,1,false_negative,10,10,1.0,0.915625,0.09920131900689795,0.0029754638671875,0.96484375,1
deepseekv4pro,in_v2_train,611,generated,negative,1,false_negative,10,0,0.0,0.012026214599609375,0.009113257778655917,0.000732421875,0.012451171875,0
deepseekv4pro,in_v2_train,612,generated,negative,1,false_negative,10,0,0.0,7.76052474975586e-05,4.323984573592457e-05,0.0029754638671875,4.00543212890625e-05,0
deepseekv4pro,in_v2_train,613,generated,negative,1,false_negative,10,0,0.0,5.306005477905274e-05,1.6518357895165578e-05,0.032470703125,4.00543212890625e-05,0
deepseekv4pro,in_v2_train,614,generated,negative,1,false_negative,10,0,0.0,0.00020674467086791992,0.00013037447000001433,0.33984375,0.0002613067626953125,0
deepseekv4pro,in_v2_train,615,generated,negative,1,false_negative,10,0,0.0,0.000971221923828125,0.00022797014425291617,0.00689697265625,0.0005035400390625,0
deepseekv4pro,in_v2_train,616,generated,negative,1,false_negative,10,0,0.0,5.705654621124267e-06,1.4728038831936702e-06,0.138671875,3.293156623840332e-06,0
deepseekv4pro,in_v2_train,617,generated,negative,1,false_negative,10,0,0.0,1.7371773719787597e-05,9.878863767488586e-06,2.276897430419922e-05,1.0788440704345703e-05,0
deepseekv4pro,in_v2_train,618,generated,negative,1,false_negative,10,0,0.0,0.02327880859375,0.024368773097023816,0.375,0.00860595703125,0
deepseekv4pro,in_v2_train,619,generated,negative,1,false_negative,10,0,0.0,3.3354759216308595e-05,1.1187029495432172e-05,0.0029754638671875,3.314018249511719e-05,0
deepseekv4pro,in_v2_train,620,generated,negative,1,false_negative,10,0,0.0,3.1672418117523195e-06,1.2080077378404614e-06,0.4609375,2.905726432800293e-06,0
deepseekv4pro,in_v2_train,621,generated,negative,1,false_negative,10,0,0.0,1.2204051017761231e-06,5.286010598418733e-07,0.0008544921875,1.3709068298339844e-06,0
deepseekv4pro,in_v2_train,622,generated,negative,1,false_negative,10,0,0.0,0.0012238264083862306,0.0005276545258388816,0.068359375,0.00136566162109375,0
deepseekv4pro,in_v2_train,623,generated,negative,1,false_negative,10,0,0.0,0.00015716552734375,5.739688166836209e-05,0.0693359375,8.487701416015625e-05,0
deepseekv4pro,in_v2_train,624,generated,negative,1,false_negative,10,0,0.0,0.10819091796875,0.08406819835164187,0.000804901123046875,0.322265625,0
deepseekv4pro,in_v2_train,625,generated,negative,1,false_negative,10,0,0.0,0.0001026153564453125,6.704855344098914e-05,0.1669921875,8.487701416015625e-05,0
deepseekv4pro,in_v2_train,626,generated,negative,1,false_negative,10,0,0.0,0.00023338794708251953,0.00015269400173749016,0.197265625,0.00048828125,0
deepseekv4pro,in_v2_train,627,generated,negative,1,false_negative,10,0,0.0,0.0014251708984375,0.0004989958430136501,0.004058837890625,0.00170135498046875,0
deepseekv4pro,in_v2_train,628,generated,negative,1,false_negative,10,0,0.0,0.000284576416015625,9.380351004487643e-05,0.00012302398681640625,9.632110595703125e-05,0
deepseekv4pro,in_v2_train,629,generated,negative,1,false_negative,10,0,0.0,1.8425285816192628e-06,1.1984660259560566e-06,0.140625,1.2889504432678223e-06,0
deepseekv4pro,in_v2_train,630,generated,negative,1,false_negative,10,0,0.0,7.043778896331787e-06,2.588917318434997e-06,0.0361328125,3.5017728805541992e-06,0
deepseekv4pro,in_v2_train,631,generated,negative,1,false_negative,10,0,0.0,3.871917724609375e-05,7.1004452654942226e-06,0.040283203125,4.5299530029296875e-05,0
deepseekv4pro,in_v2_train,632,generated,negative,1,false_negative,10,0,0.0,0.0042694091796875,0.0010934826736128922,0.051025390625,0.00347900390625,0
deepseekv4pro,in_v2_train,633,generated,negative,1,false_negative,10,0,0.0,9.248256683349609e-05,4.746711730802725e-05,0.0057373046875,7.963180541992188e-05,0
deepseekv4pro,in_v2_train,634,generated,negative,1,false_negative,10,0,0.0,1.7905235290527342e-05,6.2757272287472355e-06,0.040771484375,1.3828277587890625e-05,0
deepseekv4pro,in_v2_train,635,generated,negative,1,false_negative,10,0,0.0,0.000390625,0.00020409085911373716,0.0001583099365234375,0.0004730224609375,0
deepseekv4pro,in_v2_train,636,generated,negative,1,false_negative,10,0,0.0,6.082653999328613e-06,3.674557732177497e-06,0.0002460479736328125,4.231929779052734e-06,0
deepseekv4pro,in_v2_train,637,generated,negative,1,false_negative,10,0,0.0,0.00012592077255249023,9.052991406956818e-05,0.0966796875,0.00014019012451171875,0
deepseekv4pro,in_v2_train,638,generated,negative,1,false_negative,10,0,0.0,0.000647735595703125,0.00031382077967346156,0.006500244140625,0.000179290771484375,0
deepseekv4pro,in_v2_train,639,generated,negative,1,false_negative,10,0,0.0,0.0019744873046875,0.0006282080499214869,0.13671875,0.0021820068359375,0
deepseekv4pro,in_v2_train,640,generated,negative,1,false_negative,10,0,0.0,0.00310516357421875,0.0006145018298583828,0.0244140625,0.003082275390625,0
deepseekv4pro,in_v2_train,641,generated,negative,1,false_negative,10,0,0.0,1.4325976371765136e-05,1.3317448603584039e-05,0.0001087188720703125,6.5267086029052734e-06,0
deepseekv4pro,in_v2_train,642,generated,negative,1,false_negative,10,0,0.0,0.0004225730895996094,0.00013506043428071553,0.00093841552734375,0.0006866455078125,0
deepseekv4pro,in_v2_train,643,generated,negative,1,false_negative,10,0,0.0,0.00010170936584472657,4.471380679709822e-05,0.0028076171875,3.314018249511719e-05,0
deepseekv4pro,new_in_v3,3,source,negative,0,false_positive,10,0,0.0,0.00010576248168945313,3.990443001544334e-05,0.99609375,9.012222290039062e-05,0
deepseekv4pro,new_in_v3,49,source,negative,0,false_positive,10,0,0.0,0.0029392242431640625,0.0012566096987438452,1.0,0.00170135498046875,0
deepseekv4pro,new_in_v3,78,source,negative,0,false_positive,10,0,0.0,0.00482177734375,0.002320361886460418,0.98828125,0.0032806396484375,0
deepseekv4pro,new_in_v3,132,source,negative,0,false_positive,10,0,0.0,0.0025341033935546873,0.0018675765067943508,1.0,0.010986328125,0
deepseekv4pro,new_in_v3,137,source,negative,0,false_positive,10,0,0.0,0.06531982421875,0.06570390897130175,0.9765625,0.021240234375,0
deepseekv4pro,new_in_v3,143,source,negative,0,false_positive,10,0,0.0,0.0004809379577636719,0.00014872295395380918,1.0,0.0003147125244140625,0
deepseekv4pro,new_in_v3,146,source,negative,0,false_positive,10,0,0.0,3.8564205169677734e-05,1.3053311362531756e-05,0.89453125,4.00543212890625e-05,0
deepseekv4pro,new_in_v3,151,source,negative,1,false_positive,10,10,1.0,0.684375,0.08242917703962933,0.88671875,0.53125,1
deepseekv4pro,new_in_v3,153,source,negative,1,false_positive,10,4,0.4,0.48720703125,0.2122418050513189,0.77734375,0.23046875,0
deepseekv4pro,new_in_v3,155,source,negative,2,false_positive,10,9,0.9,0.76240234375,0.2511612308000878,0.77734375,0.765625,1
deepseekv4pro,new_in_v3,156,source,negative,2,false_positive,10,10,1.0,0.998046875,0.0037961926398732424,1.0,1.0,1
deepseekv4pro,new_in_v3,157,source,negative,2,false_positive,10,7,0.7,0.694921875,0.24405432502491745,0.640625,0.6328125,1
deepseekv4pro,new_in_v3,158,source,negative,2,false_positive,10,10,1.0,0.953515625,0.05827313905058683,0.98046875,0.9765625,1
deepseekv4pro,new_in_v3,159,source,negative,2,false_positive,10,10,1.0,0.976953125,0.02580951207652853,0.96875,0.96875,1
deepseekv4pro,new_in_v3,160,source,negative,2,false_positive,10,10,1.0,0.995703125,0.0034202931084801294,1.0,1.0,1
deepseekv4pro,new_in_v3,161,source,negative,2,false_positive,10,10,1.0,0.924609375,0.08767672660168607,0.890625,0.89453125,1
deepseekv4pro,new_in_v3,162,source,negative,2,false_positive,10,10,1.0,0.99140625,0.010546071214227388,0.9375,0.94140625,1
deepseekv4pro,new_in_v3,163,source,negative,2,false_positive,10,9,0.9,0.7275390625,0.1680223640613394,0.6953125,0.6953125,1
deepseekv4pro,new_in_v3,164,source,negative,2,false_positive,10,10,1.0,0.996484375,0.0038844879922334107,0.984375,0.984375,1
deepseekv4pro,new_in_v3,165,source,negative,2,false_positive,10,4,0.4,0.38935546875,0.20736778305890471,0.67578125,0.67578125,1
deepseekv4pro,new_in_v3,166,source,negative,2,false_positive,10,9,0.9,0.7232421875,0.1985966295536603,0.91796875,0.921875,1
deepseekv4pro,new_in_v3,167,source,negative,2,false_positive,10,10,1.0,1.0,0.0,1.0,1.0,1
deepseekv4pro,new_in_v3,169,source,negative,2,false_positive,10,10,1.0,0.919140625,0.0879470305114462,0.5703125,0.5625,1
deepseekv4pro,new_in_v3,170,source,negative,2,false_positive,10,10,1.0,0.9859375,0.015861919096709438,0.92578125,0.921875,1
deepseekv4pro,new_in_v3,171,source,negative,2,false_positive,10,8,0.8,0.66357421875,0.22894148889884472,0.9140625,0.9140625,1
deepseekv4pro,new_in_v3,173,source,negative,2,false_positive,10,10,1.0,0.99765625,0.002017178826149696,0.95703125,0.953125,1
deepseekv4pro,new_in_v3,175,source,negative,2,false_positive,10,10,1.0,0.865234375,0.12456861870494923,0.9140625,0.92578125,1
deepseekv4pro,new_in_v3,176,source,negative,2,false_positive,10,8,0.8,0.59296875,0.15768438831870593,0.734375,0.75,1
deepseekv4pro,new_in_v3,177,source,negative,2,false_positive,10,10,1.0,0.88828125,0.058382141039543166,0.94921875,0.94921875,1
deepseekv4pro,new_in_v3,178,source,negative,2,false_positive,10,10,1.0,0.86328125,0.10400377889435343,0.671875,0.66796875,1
deepseekv4pro,new_in_v3,179,source,negative,2,false_positive,10,10,1.0,0.995703125,0.005026109131671558,0.984375,0.984375,1
deepseekv4pro,new_in_v3,180,source,negative,2,false_positive,10,10,1.0,0.997265625,0.002636517803556847,0.9921875,0.9921875,1
deepseekv4pro,new_in_v3,181,source,negative,2,false_positive,10,5,0.5,0.500390625,0.18472565892336162,0.68359375,0.69140625,1
deepseekv4pro,new_in_v3,182,source,negative,2,false_positive,10,9,0.9,0.6818359375,0.11473286437478682,0.78515625,0.78125,1
deepseekv4pro,new_in_v3,183,source,negative,2,false_positive,10,10,1.0,0.9703125,0.03450889327807801,0.96875,0.96484375,1
deepseekv4pro,new_in_v3,184,source,negative,2,false_positive,10,10,1.0,1.0,0.0,1.0,1.0,1
deepseekv4pro,new_in_v3,185,source,negative,2,false_positive,10,9,0.9,0.73359375,0.1537208503306851,0.7265625,0.75390625,1
deepseekv4pro,new_in_v3,186,source,negative,2,false_positive,10,10,1.0,0.966796875,0.03797309002973356,0.8984375,0.90234375,1
deepseekv4pro,new_in_v3,187,source,negative,2,false_positive,10,10,1.0,0.90546875,0.07729156137683754,0.91015625,0.91015625,1
deepseekv4pro,new_in_v3,189,source,negative,2,false_positive,10,10,1.0,0.998046875,0.0020587745183387888,0.99609375,0.99609375,1
deepseekv4pro,new_in_v3,190,source,negative,2,false_positive,10,10,1.0,0.971484375,0.027253695953803423,0.9921875,0.9921875,1
deepseekv4pro,new_in_v3,191,source,negative,2,false_positive,10,10,1.0,0.976953125,0.02418161916198208,0.9921875,0.9921875,1
deepseekv4pro,new_in_v3,192,source,negative,2,false_positive,10,10,1.0,1.0,0.0,1.0,1.0,1
deepseekv4pro,new_in_v3,193,source,negative,2,false_positive,10,10,1.0,1.0,0.0,1.0,1.0,1
deepseekv4pro,new_in_v3,194,source,negative,2,false_positive,10,10,1.0,0.93515625,0.06453396130300953,0.9765625,0.9765625,1
deepseekv4pro,new_in_v3,195,source,negative,2,false_positive,10,10,1.0,0.948046875,0.05279622787204936,0.671875,0.6875,1
deepseekv4pro,new_in_v3,196,source,negative,2,false_positive,10,10,1.0,0.998046875,0.0027621358640099515,1.0,1.0,1
deepseekv4pro,new_in_v3,197,source,negative,2,false_positive,10,10,1.0,0.949609375,0.0377132428031016,0.7734375,0.7734375,1
deepseekv4pro,new_in_v3,199,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.3515625,1.0,0
deepseekv4pro,new_in_v3,243,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.1513671875,1.0,0
deepseekv4pro,new_in_v3,249,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.0179443359375,1.0,0
deepseekv4pro,new_in_v3,294,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.00016880035400390625,1.0,0
deepseekv4pro,new_in_v3,312,source,positive,1,false_negative,10,0,0.0,1.0,0.0,0.4296875,1.0,0
deepseekv4pro,new_in_v3,330,source,positive,2,false_negative,10,9,0.9,0.313720703125,0.17940115111468527,0.10986328125,0.099609375,1
deepseekv4pro,new_in_v3,331,source,positive,2,false_negative,10,10,1.0,0.001967334747314453,0.0014044282912862498,0.00070953369140625,0.0006866455078125,1
deepseekv4pro,new_in_v3,332,source,positive,2,false_negative,10,8,0.8,0.31370849609375,0.1483211222856945,0.396484375,0.392578125,1
